"ts","O","customer","driver","demand","gap","supply"
7,32,0,0,0,0,0
7,33,1,1,1,0,0
7,34,0,0,0,0,0
7,35,1,1,1,0,0
7,36,0,0,0,0,0
7,37,31,31,35,2,33
7,38,3,2,3,1,2
7,39,1,1,1,0,0
7,40,0,0,0,0,0
7,41,1,1,1,0,0
7,42,25,25,27,1,26
7,43,0,0,0,0,0
7,44,0,0,0,0,0
7,45,1,1,1,0,0
7,46,14,14,15,1,14
7,47,4,3,5,2,3
7,48,42,33,44,7,37
7,49,0,0,0,0,0
7,50,1,1,1,0,0
7,51,82,71,93,21,72
7,52,0,0,0,0,0
7,53,2,2,3,1,2
7,54,5,6,6,0,0
7,55,1,1,1,0,0
7,56,0,0,0,0,0
7,57,2,1,2,1,1
7,58,0,0,0,0,0
7,59,0,0,0,0,0
7,60,0,0,0,0,0
7,61,2,1,2,1,1
7,62,0,0,0,0,0
7,63,0,0,0,0,0
7,64,3,2,4,2,2
7,65,0,0,0,0,0
7,66,1,1,1,0,0
8,1,24,21,28,5,23
8,2,2,2,2,0,0
8,3,0,0,0,0,0
8,4,5,5,5,0,0
8,5,0,0,0,0,0
8,6,4,4,5,1,4
8,7,34,30,37,5,32
8,8,54,49,59,7,52
8,9,8,7,9,1,8
8,10,0,0,0,0,0
8,11,3,3,3,0,0
8,12,34,26,39,9,30
8,13,0,0,0,0,0
8,14,7,7,9,2,7
8,15,0,0,0,0,0
8,16,1,1,1,0,0
8,17,2,1,3,2,1
8,18,0,0,0,0,0
8,19,10,10,10,0,0
8,20,10,10,10,0,0
8,21,5,5,5,0,0
8,22,12,10,13,3,10
8,23,66,59,69,9,60
8,24,10,10,10,0,0
8,25,12,9,13,3,10
8,26,3,1,3,2,1
8,27,13,13,15,2,13
8,28,25,22,28,6,22
8,29,6,6,6,0,0
8,30,1,1,1,0,0
8,31,1,1,1,0,0
8,32,1,0,1,1,0
8,33,1,0,1,1,0
8,34,0,0,0,0,0
8,35,0,0,0,0,0
8,36,2,2,2,0,0
8,37,23,23,23,0,0
8,38,0,0,0,0,0
8,39,1,1,1,0,0
8,40,0,0,0,0,0
8,41,1,0,1,1,0
8,42,21,19,24,4,20
8,43,0,0,0,0,0
8,44,0,0,0,0,0
8,45,0,0,0,0,0
8,46,12,12,12,0,0
8,47,1,2,2,0,0
8,48,37,34,41,5,36
8,49,0,0,0,0,0
8,50,0,0,0,0,0
8,51,90,78,105,23,82
8,52,0,0,0,0,0
8,53,0,0,0,0,0
8,54,1,1,1,0,0
8,55,1,1,2,1,1
8,56,0,0,0,0,0
8,57,3,3,3,0,0
8,58,0,0,0,0,0
8,59,0,0,0,0,0
8,60,0,0,0,0,0
8,61,1,1,1,0,0
8,62,0,0,0,0,0
8,63,0,0,0,0,0
8,64,5,5,5,0,0
8,65,0,0,0,0,0
8,66,1,1,1,0,0
9,1,25,23,26,3,23
9,2,5,5,5,0,0
9,3,0,0,0,0,0
9,4,7,7,7,0,0
9,5,0,0,0,0,0
9,6,0,0,0,0,0
9,7,35,32,40,8,32
9,8,30,29,31,2,29
9,9,3,3,3,0,0
9,10,0,0,0,0,0
9,11,6,6,8,2,6
9,12,34,31,34,2,32
9,13,0,0,0,0,0
9,14,5,6,6,0,0
9,15,0,0,0,0,0
9,16,1,0,1,1,0
9,17,0,0,0,0,0
9,18,1,1,1,0,0
9,19,15,13,16,2,14
9,20,5,3,6,3,3
9,21,3,3,3,0,0
9,22,10,10,12,1,11
9,23,72,70,79,7,72
9,24,10,11,11,0,0
9,25,9,11,11,0,0
9,26,3,1,3,2,1
9,27,21,19,23,2,21
9,28,30,22,38,15,23
9,29,7,7,7,0,0
9,30,0,0,0,0,0
9,31,2,2,2,0,0
9,32,0,0,0,0,0
9,33,1,1,1,0,0
9,34,0,0,0,0,0
9,35,0,0,0,0,0
9,36,2,2,2,0,0
9,37,12,12,12,0,0
9,38,0,0,0,0,0
9,39,1,0,4,4,0
9,40,2,1,2,1,1
9,41,2,1,3,2,1
9,42,16,17,18,1,17
9,43,0,0,0,0,0
9,44,0,0,0,0,0
9,45,0,0,0,0,0
9,46,12,12,12,0,0
9,47,0,0,0,0,0
9,48,39,36,42,3,39
9,49,0,0,0,0,0
9,50,0,0,0,0,0
9,51,98,80,111,29,82
9,52,0,0,0,0,0
9,53,2,2,2,0,0
9,54,9,6,10,4,6
9,55,2,2,2,0,0
9,56,0,0,0,0,0
9,57,1,1,1,0,0
9,58,0,0,0,0,0
9,59,2,1,2,1,1
9,60,0,0,0,0,0
9,61,0,0,0,0,0
9,62,0,0,0,0,0
9,63,0,0,0,0,0
9,64,3,2,3,1,2
9,65,0,0,0,0,0
9,66,3,3,3,0,0
10,1,17,18,18,0,0
10,2,3,3,3,0,0
10,3,0,0,0,0,0
10,4,5,5,5,0,0
10,5,0,0,0,0,0
10,6,1,1,1,0,0
10,7,32,29,39,8,31
10,8,43,42,44,1,43
10,9,2,2,2,0,0
10,10,0,0,0,0,0
10,11,3,3,3,0,0
10,12,28,25,29,3,26
10,13,1,1,2,1,1
10,14,8,7,9,2,7
10,15,0,0,0,0,0
10,16,0,0,0,0,0
10,17,0,0,0,0,0
10,18,1,1,1,0,0
10,19,10,10,12,2,10
10,20,5,5,5,0,0
10,21,3,3,3,0,0
10,22,9,8,9,1,8
10,23,62,62,67,5,62
10,24,18,16,19,2,17
10,25,6,6,6,0,0
10,26,2,1,3,2,1
10,27,17,18,21,3,18
10,28,15,11,16,5,11
10,29,2,2,2,0,0
10,30,0,0,0,0,0
10,31,1,1,1,0,0
10,32,0,0,0,0,0
10,33,5,1,10,9,1
10,34,0,0,0,0,0
10,35,1,1,1,0,0
10,36,0,0,0,0,0
10,37,26,26,27,0,0
10,38,1,0,3,3,0
10,39,1,0,1,1,0
10,40,2,1,3,2,1
10,41,0,0,0,0,0
10,42,14,15,18,2,16
10,43,0,0,0,0,0
10,44,0,0,0,0,0
10,45,0,0,0,0,0
10,46,8,8,8,0,0
10,47,3,3,3,0,0
10,48,30,28,32,3,29
10,49,0,0,0,0,0
10,50,0,0,0,0,0
10,51,88,78,99,16,83
10,52,0,0,0,0,0
10,53,4,3,4,1,3
10,54,6,5,6,1,5
10,55,1,0,1,1,0
10,56,0,0,0,0,0
10,57,0,0,0,0,0
10,58,0,0,0,0,0
10,59,0,0,0,0,0
10,60,0,0,0,0,0
10,61,1,0,4,4,0
10,62,0,0,0,0,0
10,63,0,0,0,0,0
10,64,2,1,3,2,1
10,65,0,0,0,0,0
10,66,2,1,2,1,1
11,1,24,23,25,1,24
11,2,3,3,3,0,0
11,3,0,0,0,0,0
11,4,4,4,5,1,4
11,5,0,0,0,0,0
11,6,0,0,0,0,0
11,7,41,34,46,11,35
11,8,49,49,50,0,0
11,9,2,2,2,0,0
11,10,0,0,0,0,0
11,11,2,1,2,0,0
11,12,25,23,26,1,25
11,13,1,1,1,0,0
11,14,8,8,8,0,0
11,15,0,0,0,0,0
11,16,0,0,0,0,0
11,17,1,1,1,0,0
11,18,0,0,0,0,0
11,19,11,11,11,0,0
11,20,3,2,3,1,2
11,21,4,4,4,0,0
11,22,14,10,18,8,10
11,23,60,62,67,2,65
11,24,12,11,13,2,11
11,25,6,6,7,1,6
11,26,0,0,0,0,0
11,27,9,8,9,0,0
11,28,21,16,24,8,16
11,29,3,2,3,1,2
11,30,0,0,0,0,0
11,31,2,2,2,0,0
11,32,0,0,0,0,0
11,33,1,0,1,1,0
11,34,0,0,0,0,0
11,35,0,0,0,0,0
11,36,1,1,1,0,0
11,37,13,13,14,1,13
11,38,1,0,1,1,0
11,39,0,0,0,0,0
11,40,1,0,1,1,0
11,41,0,0,0,0,0
11,42,12,12,12,0,0
11,43,0,0,0,0,0
11,44,0,0,0,0,0
11,45,0,0,0,0,0
11,46,10,10,10,0,0
11,47,2,0,3,3,0
11,48,33,29,35,5,30
11,49,0,0,0,0,0
11,50,0,0,0,0,0
11,51,69,62,76,12,64
11,52,0,0,0,0,0
11,53,2,2,2,0,0
11,54,3,3,3,0,0
11,55,0,0,0,0,0
11,56,1,1,1,0,0
11,57,0,0,0,0,0
11,58,0,0,0,0,0
11,59,0,0,0,0,0
11,60,0,0,0,0,0
11,61,0,0,0,0,0
11,62,0,0,0,0,0
11,63,0,0,0,0,0
11,64,2,2,2,0,0
11,65,0,0,0,0,0
11,66,1,1,1,0,0
12,1,37,34,41,3,38
12,2,2,2,2,0,0
12,3,0,0,0,0,0
12,4,7,6,8,2,6
12,5,0,0,0,0,0
12,6,1,1,1,0,0
12,7,33,31,35,3,32
12,8,44,38,49,11,38
12,9,8,7,8,1,7
12,10,1,1,1,0,0
12,11,2,1,2,1,1
12,12,20,19,21,1,20
12,13,1,1,1,0,0
12,14,8,7,8,1,7
12,15,0,0,0,0,0
12,16,1,1,1,0,0
12,17,1,1,1,0,0
12,18,1,1,2,1,1
12,19,13,13,13,0,0
12,20,5,5,7,2,5
12,21,0,0,0,0,0
12,22,13,5,17,12,5
12,23,63,58,68,7,61
12,24,16,12,17,4,13
12,25,6,5,6,0,0
12,26,4,4,5,1,4
12,27,16,11,18,5,13
12,28,23,16,27,10,17
12,29,1,1,1,0,0
12,30,0,0,0,0,0
12,31,3,1,3,2,1
12,32,0,0,0,0,0
12,33,1,1,1,0,0
12,34,1,1,1,0,0
12,35,1,1,1,0,0
12,36,0,0,0,0,0
12,37,12,12,12,0,0
12,38,3,2,3,1,2
12,39,2,2,2,0,0
12,40,0,0,0,0,0
12,41,0,0,0,0,0
12,42,10,10,10,0,0
12,43,0,0,0,0,0
12,44,0,0,0,0,0
12,45,1,1,1,0,0
12,46,14,14,15,0,0
12,47,1,1,1,0,0
12,48,24,23,27,2,25
12,49,0,0,0,0,0
12,50,0,0,0,0,0
12,51,69,62,78,11,67
12,52,1,1,1,0,0
12,53,1,1,1,0,0
12,54,2,2,2,0,0
12,55,0,0,0,0,0
12,56,0,0,0,0,0
12,57,0,0,0,0,0
12,58,0,0,0,0,0
12,59,0,0,0,0,0
12,60,0,0,0,0,0
12,61,0,0,0,0,0
12,62,0,0,0,0,0
12,63,0,0,0,0,0
12,64,1,1,1,0,0
12,65,0,0,0,0,0
12,66,1,1,1,0,0
13,1,21,20,21,0,0
13,2,5,5,5,0,0
13,3,0,0,0,0,0
13,4,3,3,3,0,0
13,5,0,0,0,0,0
13,6,3,3,5,2,3
13,7,31,25,34,7,27
13,8,32,27,36,9,27
13,9,6,4,8,4,4
13,10,0,0,0,0,0
13,11,2,2,2,0,0
13,12,24,22,27,2,25
13,13,0,0,0,0,0
13,14,4,3,5,2,3
13,15,0,0,0,0,0
13,16,0,0,0,0,0
13,17,0,0,0,0,0
13,18,0,0,0,0,0
13,19,13,11,18,5,13
13,20,5,5,6,1,5
13,21,1,1,1,0,0
13,22,8,6,9,2,7
13,23,58,55,60,3,57
13,24,11,9,11,1,10
13,25,6,5,6,1,5
13,26,1,1,1,0,0
13,27,14,11,16,3,13
13,28,11,11,12,1,11
13,29,1,1,1,0,0
13,30,0,0,0,0,0
13,31,1,1,1,0,0
13,32,0,0,0,0,0
13,33,0,0,0,0,0
13,34,0,0,0,0,0
13,35,0,0,0,0,0
13,36,4,4,6,0,0
13,37,4,5,5,0,0
13,38,2,2,3,1,2
13,39,1,1,1,0,0
13,40,1,1,1,0,0
13,41,1,0,1,1,0
13,42,16,15,16,1,15
13,43,0,0,0,0,0
13,44,0,0,0,0,0
13,45,0,0,0,0,0
13,46,11,10,21,10,11
13,47,1,1,1,0,0
13,48,26,21,35,13,22
13,49,0,0,0,0,0
13,50,0,0,0,0,0
13,51,64,50,67,14,53
13,52,0,0,0,0,0
13,53,0,0,0,0,0
13,54,3,3,3,0,0
13,55,0,0,0,0,0
13,56,0,0,0,0,0
13,57,0,0,0,0,0
13,58,0,0,0,0,0
13,59,0,0,0,0,0
13,60,0,0,0,0,0
13,61,0,0,0,0,0
13,62,0,0,0,0,0
13,63,0,0,0,0,0
13,64,0,0,0,0,0
13,65,0,0,0,0,0
13,66,1,1,1,0,0
14,1,21,19,24,5,19
14,2,2,2,2,0,0
14,3,0,0,0,0,0
14,4,5,5,5,0,0
14,5,0,0,0,0,0
14,6,0,0,0,0,0
14,7,18,19,22,3,19
14,8,32,30,33,2,31
14,9,4,3,4,1,3
14,10,0,0,0,0,0
14,11,4,3,4,0,0
14,12,23,21,24,2,22
14,13,0,0,0,0,0
14,14,7,7,7,0,0
14,15,0,0,0,0,0
14,16,0,0,0,0,0
14,17,0,0,0,0,0
14,18,1,1,1,0,0
14,19,11,8,12,4,8
14,20,3,3,3,0,0
14,21,2,1,3,2,1
14,22,5,4,5,1,4
14,23,53,47,55,7,48
14,24,12,12,12,0,0
14,25,3,1,3,2,1
14,26,1,1,1,0,0
14,27,10,9,11,1,10
14,28,10,11,11,0,0
14,29,2,2,2,0,0
14,30,0,0,0,0,0
14,31,0,0,0,0,0
14,32,1,1,1,0,0
14,33,0,0,0,0,0
14,34,0,0,0,0,0
14,35,0,0,0,0,0
14,36,1,1,1,0,0
14,37,20,19,22,3,19
14,38,2,1,2,1,1
14,39,3,3,3,0,0
14,40,1,1,2,1,1
14,41,2,2,3,1,2
14,42,15,15,18,2,16
14,43,0,0,0,0,0
14,44,0,0,0,0,0
14,45,0,0,0,0,0
14,46,9,7,10,3,7
14,47,0,0,0,0,0
14,48,29,26,35,9,26
14,49,0,0,0,0,0
14,50,0,0,0,0,0
14,51,65,47,78,30,48
14,52,0,0,0,0,0
14,53,0,0,0,0,0
14,54,4,2,6,3,3
14,55,1,0,1,1,0
14,56,1,0,1,1,0
14,57,0,0,0,0,0
14,58,1,1,2,1,1
14,59,1,1,1,0,0
14,60,0,0,0,0,0
14,61,0,0,0,0,0
14,62,0,0,0,0,0
14,63,0,0,0,0,0
14,64,2,2,2,0,0
14,65,0,0,0,0,0
14,66,2,2,2,0,0
15,1,18,19,20,1,19
15,2,2,2,2,0,0
15,3,2,2,2,0,0
15,4,9,8,9,1,8
15,5,0,0,0,0,0
15,6,1,1,1,0,0
15,7,22,18,24,5,19
15,8,26,25,26,1,25
15,9,3,3,5,2,3
15,10,1,1,1,0,0
15,11,1,1,1,0,0
15,12,21,21,23,2,21
15,13,1,1,1,0,0
15,14,8,7,9,2,7
15,15,0,0,0,0,0
15,16,0,0,0,0,0
15,17,1,1,2,1,1
15,18,0,0,0,0,0
15,19,7,6,8,1,7
15,20,3,3,3,0,0
15,21,0,0,0,0,0
15,22,7,5,8,2,6
15,23,51,48,52,3,49
15,24,6,6,6,0,0
15,25,4,3,7,4,3
15,26,3,2,3,1,2
15,27,13,12,14,1,13
15,28,13,12,13,1,12
15,29,5,5,5,0,0
15,30,0,0,0,0,0
15,31,2,2,3,1,2
15,32,0,0,0,0,0
15,33,0,0,0,0,0
15,34,0,0,0,0,0
15,35,0,0,0,0,0
15,36,0,0,0,0,0
15,37,14,13,15,2,13
15,38,2,2,2,0,0
15,39,0,0,0,0,0
15,40,0,0,0,0,0
15,41,0,0,0,0,0
15,42,8,8,8,0,0
15,43,0,0,0,0,0
15,44,0,0,0,0,0
15,45,0,0,0,0,0
15,46,13,12,13,1,12
15,47,2,2,2,0,0
15,48,30,24,32,8,24
15,49,0,0,0,0,0
15,50,1,0,1,1,0
15,51,58,53,64,9,55
15,52,0,0,0,0,0
15,53,0,0,0,0,0
15,54,8,5,8,3,5
15,55,0,0,0,0,0
15,56,0,0,0,0,0
15,57,0,0,0,0,0
15,58,0,0,0,0,0
15,59,0,0,0,0,0
15,60,0,0,0,0,0
15,61,0,0,0,0,0
15,62,0,0,0,0,0
15,63,0,0,0,0,0
15,64,1,1,1,0,0
15,65,0,0,0,0,0
15,66,1,1,1,0,0
16,1,11,10,16,6,10
16,2,2,2,2,0,0
16,3,2,2,2,0,0
16,4,5,1,6,5,1
16,5,0,0,0,0,0
16,6,1,1,2,1,1
16,7,28,25,28,3,25
16,8,15,13,15,2,13
16,9,2,2,2,0,0
16,10,0,0,0,0,0
16,11,0,0,0,0,0
16,12,10,10,10,0,0
16,13,0,0,0,0,0
16,14,6,6,6,0,0
16,15,0,0,0,0,0
16,16,0,0,0,0,0
16,17,0,0,0,0,0
16,18,0,0,0,0,0
16,19,4,4,5,1,4
16,20,3,3,3,0,0
16,21,2,1,2,1,1
16,22,4,3,5,2,3
16,23,53,49,57,6,51
16,24,8,6,9,3,6
16,25,2,1,4,1,3
16,26,1,0,1,1,0
16,27,10,8,11,2,9
16,28,6,5,6,1,5
16,29,1,1,1,0,0
16,30,0,0,0,0,0
16,31,0,0,0,0,0
16,32,0,0,0,0,0
16,33,1,1,1,0,0
16,34,3,3,3,0,0
16,35,0,0,0,0,0
16,36,0,0,0,0,0
16,37,13,14,14,0,0
16,38,0,0,0,0,0
16,39,0,0,0,0,0
16,40,0,0,0,0,0
16,41,1,1,1,0,0
16,42,11,9,14,5,9
16,43,0,0,0,0,0
16,44,0,0,0,0,0
16,45,0,0,0,0,0
16,46,7,7,7,0,0
16,47,2,1,3,2,1
16,48,22,20,23,3,20
16,49,0,0,0,0,0
16,50,0,0,0,0,0
16,51,47,41,52,9,43
16,52,0,0,0,0,0
16,53,0,0,0,0,0
16,54,8,5,13,8,5
16,55,0,0,0,0,0
16,56,0,0,0,0,0
16,57,0,0,0,0,0
16,58,0,0,0,0,0
16,59,0,0,0,0,0
16,60,0,0,0,0,0
16,61,0,0,0,0,0
16,62,0,0,0,0,0
16,63,0,0,0,0,0
16,64,1,0,1,1,0
16,65,0,0,0,0,0
16,66,2,1,2,1,1
17,1,10,10,10,0,0
17,2,4,3,4,1,3
17,3,0,0,0,0,0
17,4,8,4,8,4,4
17,5,0,0,0,0,0
17,6,0,0,0,0,0
17,7,28,26,30,3,27
17,8,22,21,24,3,21
17,9,1,1,1,0,0
17,10,0,0,0,0,0
17,11,1,1,1,0,0
17,12,23,22,25,1,24
17,13,0,0,0,0,0
17,14,7,7,7,0,0
17,15,0,0,0,0,0
17,16,0,0,0,0,0
17,17,0,0,0,0,0
17,18,1,1,1,0,0
17,19,5,4,5,1,4
17,20,2,2,2,0,0
17,21,2,2,2,0,0
17,22,3,3,3,0,0
17,23,35,35,38,3,35
17,24,11,10,11,0,0
17,25,1,1,1,0,0
17,26,1,1,1,0,0
17,27,7,7,7,0,0
17,28,10,8,16,8,8
17,29,3,3,5,2,3
17,30,0,0,0,0,0
17,31,1,0,1,1,0
17,32,0,0,0,0,0
17,33,0,0,0,0,0
17,34,0,0,0,0,0
17,35,0,0,0,0,0
17,36,2,2,2,0,0
17,37,7,7,7,0,0
17,38,0,0,0,0,0
17,39,0,0,0,0,0
17,40,1,0,1,1,0
17,41,0,0,0,0,0
17,42,10,10,10,0,0
17,43,0,0,0,0,0
17,44,0,0,0,0,0
17,45,0,0,0,0,0
17,46,12,12,13,1,12
17,47,2,1,2,1,1
17,48,22,21,24,2,22
17,49,0,0,0,0,0
17,50,0,0,0,0,0
17,51,61,52,68,15,53
17,52,0,0,0,0,0
17,53,1,1,1,0,0
17,54,2,1,2,1,1
17,55,0,0,0,0,0
17,56,0,0,0,0,0
17,57,0,0,0,0,0
17,58,0,0,0,0,0
17,59,0,0,0,0,0
17,60,0,0,0,0,0
17,61,0,0,0,0,0
17,62,0,0,0,0,0
17,63,0,0,0,0,0
17,64,1,0,1,1,0
17,65,0,0,0,0,0
17,66,0,0,0,0,0
18,1,12,11,13,1,12
18,2,3,2,3,1,2
18,3,0,0,0,0,0
18,4,2,1,2,1,1
18,5,0,0,0,0,0
18,6,2,0,2,2,0
18,7,26,24,27,2,25
18,8,21,21,22,1,21
18,9,4,4,5,1,4
18,10,0,0,0,0,0
18,11,3,3,3,0,0
18,12,12,13,13,0,0
18,13,0,0,0,0,0
18,14,0,0,0,0,0
18,15,0,0,0,0,0
18,16,0,0,0,0,0
18,17,0,0,0,0,0
18,18,0,0,0,0,0
18,19,5,5,5,0,0
18,20,0,0,0,0,0
18,21,0,0,0,0,0
18,22,4,3,4,1,3
18,23,33,31,34,3,31
18,24,9,9,9,0,0
18,25,3,2,3,1,2
18,26,1,1,1,0,0
18,27,9,8,11,3,8
18,28,11,9,11,2,9
18,29,1,1,1,0,0
18,30,0,0,0,0,0
18,31,0,0,0,0,0
18,32,0,0,0,0,0
18,33,1,0,1,1,0
18,34,0,0,0,0,0
18,35,0,0,0,0,0
18,36,0,0,0,0,0
18,37,3,3,3,0,0
18,38,2,2,2,0,0
18,39,2,2,2,0,0
18,40,0,0,0,0,0
18,41,1,1,1,0,0
18,42,4,4,4,0,0
18,43,0,0,0,0,0
18,44,0,0,0,0,0
18,45,0,0,0,0,0
18,46,8,9,9,0,0
18,47,1,1,1,0,0
18,48,29,23,34,11,23
18,49,0,0,0,0,0
18,50,0,0,0,0,0
18,51,53,43,59,11,48
18,52,0,0,0,0,0
18,53,0,0,0,0,0
18,54,4,1,4,3,1
18,55,0,0,0,0,0
18,56,0,0,0,0,0
18,57,0,0,0,0,0
18,58,0,0,0,0,0
18,59,0,0,0,0,0
18,60,0,0,0,0,0
18,61,0,0,0,0,0
18,62,0,0,0,0,0
18,63,0,0,0,0,0
18,64,1,0,1,1,0
18,65,0,0,0,0,0
18,66,0,0,0,0,0
19,1,17,17,18,1,17
19,2,2,2,2,0,0
19,3,0,0,0,0,0
19,4,2,1,4,3,1
19,5,0,0,0,0,0
19,6,0,0,0,0,0
19,7,27,25,28,3,25
19,8,19,19,19,0,0
19,9,3,3,3,0,0
19,10,0,0,0,0,0
19,11,0,0,0,0,0
19,12,14,13,15,2,13
19,13,0,0,0,0,0
19,14,1,1,1,0,0
19,15,0,0,0,0,0
19,16,0,0,0,0,0
19,17,1,1,1,0,0
19,18,0,0,0,0,0
19,19,8,7,9,2,7
19,20,1,1,1,0,0
19,21,1,1,1,0,0
19,22,5,3,5,2,3
19,23,45,41,47,5,42
19,24,5,5,5,0,0
19,25,3,2,3,1,2
19,26,3,2,3,1,2
19,27,8,6,9,3,6
19,28,7,7,8,1,7
19,29,2,1,3,2,1
19,30,0,0,0,0,0
19,31,0,0,0,0,0
19,32,0,0,0,0,0
19,33,0,0,0,0,0
19,34,0,0,0,0,0
19,35,0,0,0,0,0
19,36,0,0,0,0,0
19,37,5,5,5,0,0
19,38,1,1,1,0,0
19,39,0,0,0,0,0
19,40,0,0,0,0,0
19,41,0,0,0,0,0
19,42,4,4,5,1,4
19,43,0,0,0,0,0
19,44,0,0,0,0,0
19,45,0,0,0,0,0
19,46,4,2,6,4,2
19,47,1,0,1,1,0
19,48,21,16,21,5,16
19,49,0,0,0,0,0
19,50,0,0,0,0,0
19,51,50,28,61,33,28
19,52,0,0,0,0,0
19,53,0,0,0,0,0
19,54,0,0,0,0,0
19,55,0,0,0,0,0
19,56,0,0,0,0,0
19,57,0,0,0,0,0
19,58,0,0,0,0,0
19,59,0,0,0,0,0
19,60,0,0,0,0,0
19,61,0,0,0,0,0
19,62,0,0,0,0,0
19,63,0,0,0,0,0
19,64,0,0,0,0,0
19,65,0,0,0,0,0
19,66,1,1,1,0,0
20,1,7,7,7,0,0
20,2,2,2,2,0,0
20,3,1,0,1,1,0
20,4,1,1,1,0,0
20,5,0,0,0,0,0
20,6,1,0,1,1,0
20,7,28,20,32,11,21
20,8,19,18,19,1,18
20,9,0,0,0,0,0
20,10,0,0,0,0,0
20,11,3,3,3,0,0
20,12,13,12,13,1,12
20,13,0,0,0,0,0
20,14,3,2,3,1,2
20,15,0,0,0,0,0
20,16,0,0,0,0,0
20,17,0,0,0,0,0
20,18,1,0,1,1,0
20,19,4,4,4,0,0
20,20,1,1,1,0,0
20,21,1,1,1,0,0
20,22,6,5,8,2,6
20,23,27,27,28,1,27
20,24,7,7,7,0,0
20,25,1,0,2,2,0
20,26,0,0,0,0,0
20,27,3,3,3,0,0
20,28,13,10,15,3,12
20,29,2,1,2,1,1
20,30,0,0,0,0,0
20,31,1,0,1,1,0
20,32,0,0,0,0,0
20,33,0,0,0,0,0
20,34,0,0,0,0,0
20,35,0,0,0,0,0
20,36,1,1,1,0,0
20,37,4,4,4,0,0
20,38,0,0,0,0,0
20,39,0,0,0,0,0
20,40,0,0,0,0,0
20,41,0,0,0,0,0
20,42,6,6,6,0,0
20,43,0,0,0,0,0
20,44,0,0,0,0,0
20,45,1,1,1,0,0
20,46,3,2,3,1,2
20,47,0,0,0,0,0
20,48,17,14,21,7,14
20,49,0,0,0,0,0
20,50,0,0,0,0,0
20,51,44,38,49,9,40
20,52,0,0,0,0,0
20,53,0,0,0,0,0
20,54,0,0,0,0,0
20,55,1,1,1,0,0
20,56,0,0,0,0,0
20,57,0,0,0,0,0
20,58,0,0,0,0,0
20,59,0,0,0,0,0
20,60,0,0,0,0,0
20,61,0,0,0,0,0
20,62,0,0,0,0,0
20,63,0,0,0,0,0
20,64,2,0,2,2,0
20,65,0,0,0,0,0
20,66,0,0,0,0,0
21,1,14,12,17,5,12
21,2,0,0,0,0,0
21,3,0,0,0,0,0
21,4,2,2,3,1,2
21,5,2,0,2,2,0
21,6,0,0,0,0,0
21,7,35,20,49,26,23
21,8,16,16,16,0,0
21,9,0,0,0,0,0
21,10,0,0,0,0,0
21,11,0,0,0,0,0
21,12,11,8,11,2,9
21,13,0,0,0,0,0
21,14,6,5,8,3,5
21,15,0,0,0,0,0
21,16,0,0,0,0,0
21,17,0,0,0,0,0
21,18,0,0,0,0,0
21,19,3,3,3,0,0
21,20,4,4,4,0,0
21,21,2,2,2,0,0
21,22,5,5,6,1,5
21,23,29,26,31,4,27
21,24,1,1,1,0,0
21,25,5,3,6,3,3
21,26,0,0,0,0,0
21,27,11,10,11,1,10
21,28,5,5,5,0,0
21,29,2,2,2,0,0
21,30,0,0,0,0,0
21,31,1,0,1,1,0
21,32,1,0,2,2,0
21,33,0,0,0,0,0
21,34,0,0,0,0,0
21,35,0,0,0,0,0
21,36,1,0,1,1,0
21,37,10,10,10,0,0
21,38,1,1,1,0,0
21,39,0,0,0,0,0
21,40,0,0,0,0,0
21,41,0,0,0,0,0
21,42,7,7,9,2,7
21,43,0,0,0,0,0
21,44,0,0,0,0,0
21,45,0,0,0,0,0
21,46,6,7,11,4,7
21,47,0,0,0,0,0
21,48,18,13,20,7,13
21,49,0,0,0,0,0
21,50,0,0,0,0,0
21,51,39,34,41,6,35
21,52,0,0,0,0,0
21,53,0,0,0,0,0
21,54,3,0,5,5,0
21,55,0,0,0,0,0
21,56,0,0,0,0,0
21,57,2,2,2,0,0
21,58,0,0,0,0,0
21,59,0,0,0,0,0
21,60,1,0,2,2,0
21,61,0,0,0,0,0
21,62,0,0,0,0,0
21,63,0,0,0,0,0
21,64,0,0,0,0,0
21,65,0,0,0,0,0
21,66,0,0,0,0,0
22,1,15,11,18,6,12
22,2,1,1,1,0,0
22,3,0,0,0,0,0
22,4,3,1,4,3,1
22,5,0,0,0,0,0
22,6,0,0,0,0,0
22,7,25,19,29,10,19
22,8,14,14,16,0,0
22,9,1,1,1,0,0
22,10,0,0,0,0,0
22,11,1,1,1,0,0
22,12,17,16,18,1,17
22,13,1,0,2,2,0
22,14,3,3,3,0,0
22,15,0,0,0,0,0
22,16,2,0,2,2,0
22,17,0,0,0,0,0
22,18,0,0,0,0,0
22,19,4,4,4,0,0
22,20,0,0,0,0,0
22,21,3,2,3,1,2
22,22,4,2,4,2,2
22,23,30,27,30,0,0
22,24,4,4,4,0,0
22,25,1,0,1,1,0
22,26,1,1,1,0,0
22,27,10,8,11,3,8
22,28,4,4,4,0,0
22,29,1,1,1,0,0
22,30,0,0,0,0,0
22,31,0,0,0,0,0
22,32,0,0,0,0,0
22,33,0,0,0,0,0
22,34,1,0,1,1,0
22,35,0,0,0,0,0
22,36,0,0,0,0,0
22,37,6,6,6,0,0
22,38,0,0,0,0,0
22,39,0,0,0,0,0
